127.0.0.1 - - [17/Aug/2021:08:12:56 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /3rdProejct2/assets/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.css HTTP/1.1" 404 882
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /3rdProejct2/node_modules/owl.carousel/dist/assets/owl.theme.default.min.css HTTP/1.1" 404 902
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /3rdProejct2/node_modules/chart.js/dist/Chart.min.js HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /3rdProejct2/node_modules/chocolat/dist/js/jquery.chocolat.min.js HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /3rdProejct2/node_modules/jquery-sparkline/jquery.sparkline.min.js HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /3rdProejct2/node_modules/owl.carousel/dist/owl.carousel.min.js HTTP/1.1" 404 885
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.js HTTP/1.1" 404 881
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /assets/img/kakao.png HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /assets/img/samsung.png HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /3rdProejct2/node_modules/jquery-sparkline/jquery.sparkline.min.js HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /3rdProejct2/node_modules/chart.js/dist/Chart.min.js HTTP/1.1" 404 874
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /3rdProejct2/node_modules/owl.carousel/dist/owl.carousel.min.js HTTP/1.1" 404 885
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.js HTTP/1.1" 404 881
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:47:08 +0900] "GET /3rdProejct2/node_modules/chocolat/dist/js/jquery.chocolat.min.js HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:51:24 +0900] "GET /3rdProejct2/pages/StockBest.jsp HTTP/1.1" 200 27924
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:51:24 +0900] "GET /3rdProejct2/node_modules/chocolat/dist/css/chocolat.css HTTP/1.1" 404 882
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:51:24 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.css HTTP/1.1" 404 882
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:51:24 +0900] "GET /3rdProejct2/assets/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:51:24 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.js HTTP/1.1" 404 881
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:51:24 +0900] "GET /3rdProejct2/node_modules/chocolat/dist/js/jquery.chocolat.min.js HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:51:24 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.js HTTP/1.1" 404 881
0:0:0:0:0:0:0:1 - - [17/Aug/2021:17:51:24 +0900] "GET /3rdProejct2/node_modules/chocolat/dist/js/jquery.chocolat.min.js HTTP/1.1" 404 891
