127.0.0.1 - - [23/Aug/2021:09:12:02 +0900] "GET /3rdProejct2/node_modules/chocolat/dist/js/jquery.chocolat.min.js HTTP/1.1" 404 891
127.0.0.1 - - [23/Aug/2021:09:12:02 +0900] "GET /3rdProejct2/node_modules/simpleweather/jquery.simpleWeather.min.js HTTP/1.1" 404 885
127.0.0.1 - - [23/Aug/2021:09:12:02 +0900] "GET /3rdProejct2/node_modules/chart.js/dist/Chart.min.js HTTP/1.1" 404 874
127.0.0.1 - - [23/Aug/2021:09:12:02 +0900] "GET /3rdProejct2/node_modules/jqvmap/dist/jquery.vmap.min.js HTTP/1.1" 404 878
127.0.0.1 - - [23/Aug/2021:09:12:02 +0900] "GET /3rdProejct2/node_modules/jqvmap/dist/maps/jquery.vmap.world.js HTTP/1.1" 404 889
127.0.0.1 - - [23/Aug/2021:09:12:02 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.js HTTP/1.1" 404 881
127.0.0.1 - - [23/Aug/2021:09:12:02 +0900] "GET /3rdProejct2/node_modules/chocolat/dist/js/jquery.chocolat.min.js HTTP/1.1" 404 891
127.0.0.1 - - [23/Aug/2021:09:12:02 +0900] "GET /favicon.ico HTTP/1.1" 404 818
127.0.0.1 - - [23/Aug/2021:09:15:31 +0900] "GET /3rdProejct2/pages/StockBest.jsp HTTP/1.1" 200 27924
127.0.0.1 - - [23/Aug/2021:09:15:31 +0900] "GET /3rdProejct2/node_modules/chocolat/dist/css/chocolat.css HTTP/1.1" 404 882
127.0.0.1 - - [23/Aug/2021:09:15:31 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.css HTTP/1.1" 404 882
127.0.0.1 - - [23/Aug/2021:09:15:31 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.js HTTP/1.1" 404 881
127.0.0.1 - - [23/Aug/2021:09:15:31 +0900] "GET /3rdProejct2/node_modules/chocolat/dist/js/jquery.chocolat.min.js HTTP/1.1" 404 891
127.0.0.1 - - [23/Aug/2021:09:15:31 +0900] "GET /3rdProejct2/node_modules/summernote/dist/summernote-bs4.js HTTP/1.1" 404 881
127.0.0.1 - - [23/Aug/2021:09:15:31 +0900] "GET /3rdProejct2/node_modules/chocolat/dist/js/jquery.chocolat.min.js HTTP/1.1" 404 891
127.0.0.1 - - [23/Aug/2021:09:15:31 +0900] "GET /favicon.ico HTTP/1.1" 404 818
127.0.0.1 - - [23/Aug/2021:10:49:21 +0900] "GET /3rdProejct2/pages/Basic.jsp HTTP/1.1" 200 2936
127.0.0.1 - - [23/Aug/2021:10:49:21 +0900] "GET /3rdProejct2/node_modules/jqvmap/dist/jqvmap.min.css HTTP/1.1" 404 874
127.0.0.1 - - [23/Aug/2021:10:49:21 +0900] "GET /3rdProejct2/node_modules/weathericons/css/weather-icons.min.css HTTP/1.1" 404 886
127.0.0.1 - - [23/Aug/2021:10:49:21 +0900] "GET /3rdProejct2/node_modules/weathericons/css/weather-icons-wind.min.css HTTP/1.1" 404 891
